latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
28.67239,77.56798,307.3,0.4,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.15,0.62,N
28.74356,76.92766,325.16,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,294.51,2.58,N
28.83559,77.13808,309.29,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.2,0.59,N
28.89317,78.85761,313.88,0.43,0.38,2026-09-14,2040,N21,VIIRS,n,2.0NRT,292.24,0.83,N
28.932,77.40009,305.05,0.39,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,292.69,0.64,N
29.12282,75.77981,307.95,0.38,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,295.83,0.81,N
29.53538,69.91194,324.74,0.42,0.45,2026-09-14,2040,N21,VIIRS,n,2.0NRT,296.11,3.7,N
29.9101,74.94936,314.84,0.4,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,296.39,1.09,N
30.26491,75.17178,307.78,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,296.12,1.14,N
30.44404,70.56683,308.92,0.4,0.44,2026-09-14,2040,N21,VIIRS,n,2.0NRT,295.74,2.85,N
30.85053,75.94878,308.29,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.84,0.96,N
32.57518,72.5607,308.64,0.5,0.41,2026-09-14,2040,N21,VIIRS,n,2.0NRT,294.31,4.05,N
32.71841,72.77322,305.92,0.49,0.4,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.01,0.85,N
17.60021,83.18509,308.99,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.48,1.35,N
17.60259,83.20084,305.61,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.91,1.38,N
17.60723,83.20568,307.84,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.39,1.38,N
17.60797,83.20211,314.12,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.8,1.38,N
20.75686,85.2962,303.79,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.32,0.99,N
20.75779,85.29201,306.82,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.04,0.99,N
20.76254,85.2979,310.43,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.67,1.85,N
20.78296,85.26278,302.9,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.81,3.19,N
20.7874,85.26784,309.52,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.8,2.99,N
20.78768,85.26861,306.98,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.76,1.51,N
20.79032,85.25468,304.94,0.46,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.07,2.51,N
20.79068,85.25549,307.6,0.46,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.01,2.29,N
20.79168,85.25111,313.14,0.46,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.63,2.29,N
20.79605,85.2561,307.03,0.46,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.5,2.37,N
20.86099,84.98843,306.69,0.45,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.66,0.89,N
20.86217,84.99416,304.77,0.45,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.03,1.28,N
20.86314,84.98988,310.54,0.45,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.2,1.28,N
20.86567,84.99416,309.4,0.45,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.31,3.31,N
20.86663,84.98975,308.51,0.45,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.3,2.2,N
20.86779,84.99562,305.66,0.45,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.71,2.21,N
20.88278,84.98183,302.58,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.96,1.17,N
20.88836,84.98347,308.5,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.04,1.17,N
20.8893,84.97926,305.53,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.9,1.17,N
20.95543,85.01265,304.21,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.82,1.87,N
20.95926,85.0117,302.55,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.05,1.46,N
20.96169,86.00776,341.69,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.61,6.79,N
20.96334,86.00867,346.13,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.69,5.96,N
20.96431,85.18452,301.74,0.46,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.15,3.24,N
20.96446,86.00382,311.26,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.38,5.96,N
20.9665,86.01437,317.67,0.52,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.23,3.27,N
20.9676,86.00948,310.72,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.58,3.27,N
20.96813,86.01519,314.05,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.33,6.63,N
20.96868,86.00469,304.62,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.37,3.4,N
20.96925,86.01038,315.03,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.39,5.96,N
20.97149,86.00072,302.97,0.51,0.66,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.95,2.33,N
21.07389,85.05201,303.17,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.91,0.95,N
21.07666,85.03977,307.18,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.12,1.53,N
21.07759,85.03568,303.37,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.31,1.53,N
21.08142,85.03332,303.09,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.88,1.57,N
21.18076,81.37984,304.29,0.51,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.67,2.83,N
21.18214,81.38747,309.66,0.52,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.17,2.16,N
21.18309,81.38263,307.77,0.52,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.77,2.16,N
21.18773,81.39164,305.63,0.52,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.08,1.8,N
21.19621,81.41924,305.31,0.52,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.35,1.03,N
21.30105,81.60558,304.37,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.28,1.81,N
21.30858,81.59174,307.89,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.07,1.45,N
21.34636,81.66478,305.84,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.38,1.39,N
21.36703,81.68009,304.53,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.15,1.34,N
21.37054,81.68623,304.32,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.25,0.85,N
21.37518,81.64014,310.39,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.71,1.73,N
21.37611,81.68229,311.54,0.53,0.5,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.71,3.87,N
21.48692,81.76966,307.32,0.54,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.79,1.61,N
21.57388,82.02403,308.68,0.56,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,291.06,1.99,N
21.67151,82.08208,307.62,0.56,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,291.03,1.39,N
21.67801,84.03996,310.8,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.7,2.34,N
21.68322,84.04133,304.24,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.21,1.01,N
21.7295,82.21554,304.65,0.57,0.52,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.64,0.79,N
21.74265,83.84153,324.28,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.6,4.21,N
21.74696,83.97482,307.13,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.34,0.93,N
21.74779,83.84294,367.0,0.36,0.57,2026-09-14,2042,N21,VIIRS,h,2.0NRT,292.0,7.23,N
21.74852,83.83949,311.8,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.05,5.24,N
21.75265,84.02393,310.14,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.22,1.03,N
21.75292,83.84437,321.66,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.16,7.23,N
21.75365,83.84093,313.81,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.7,5.24,N
21.75786,84.02525,303.35,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.61,1.03,N
21.75806,83.84572,319.33,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.69,2.05,N
21.75855,83.84785,305.54,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.53,1.89,N
21.75861,84.0218,303.63,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.0,2.43,N
21.75879,83.84231,309.62,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.86,2.36,N
21.7593,83.84444,308.15,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.55,1.89,N
21.76248,83.85052,314.2,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.83,2.05,N
21.76321,83.84705,316.59,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.97,2.05,N
21.76369,83.84921,322.71,0.36,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.23,1.89,N
21.76458,84.01968,316.42,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.28,1.9,N
21.76978,84.02101,307.1,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.08,1.9,N
21.79026,80.01587,306.44,0.41,0.45,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.05,0.92,N
21.81887,83.99714,303.88,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.93,0.83,N
21.82339,83.90005,305.22,0.36,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.34,1.18,N
21.8581,83.96725,307.22,0.37,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.34,1.28,N
21.85818,83.9668,307.94,0.36,0.58,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.34,1.17,N
21.87594,83.55579,312.15,0.34,0.56,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.7,1.88,N
21.91965,83.35175,336.06,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,291.1,3.99,N
21.92032,83.34862,321.34,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.31,3.99,N
21.92289,85.22226,309.28,0.44,0.62,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.12,1.51,N
21.92597,83.34671,304.68,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.78,2.39,N
21.92943,85.2195,305.08,0.44,0.62,2026-09-14,2042,N21,VIIRS,n,2.0NRT,286.84,1.51,N
21.96565,83.77211,311.78,0.35,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.78,1.58,N
21.96744,85.31328,301.27,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.08,0.73,N
21.98137,83.23314,304.9,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.57,0.79,N
21.98632,83.23437,308.82,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.78,0.86,N
22.0038,82.66859,305.96,0.6,0.53,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.85,3.13,N
22.00438,82.66882,306.14,0.6,0.53,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.76,1.95,N
22.01285,83.75261,308.56,0.35,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.47,1.26,N
22.0148,83.75345,309.03,0.35,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.82,1.5,N
22.01554,83.75007,308.13,0.35,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.67,1.62,N
22.01905,83.30076,304.26,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.27,0.72,N
22.03114,83.36661,306.93,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.5,2.0,N
22.03249,83.36028,306.23,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.8,1.51,N
22.03949,83.352,313.39,0.33,0.55,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.75,2.08,N
22.04164,83.72894,332.18,0.35,0.57,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.09,4.56,N
22.05363,88.1267,314.68,0.66,0.73,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.96,5.71,N
22.13498,85.38303,307.1,0.44,0.63,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.13,1.45,N
22.20662,84.54981,306.8,0.39,0.59,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.19,0.91,N
22.21792,84.75562,305.6,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.61,1.89,N
22.21899,84.75605,305.76,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.54,1.29,N
22.22413,84.7533,305.21,0.4,0.6,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.36,2.14,N
22.24624,87.38744,306.12,0.59,0.7,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.97,1.84,N
22.31216,82.52965,308.5,0.58,0.52,2026-09-14,2042,N21,VIIRS,n,2.0NRT,289.92,3.37,N
22.35454,82.3019,315.22,0.56,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.27,2.75,N
22.35918,82.30299,331.12,0.56,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,291.06,7.36,N
22.36032,87.01744,306.62,0.56,0.69,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.42,1.64,N
22.36313,87.30107,309.98,0.58,0.7,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.39,3.48,N
22.36592,87.01622,308.72,0.56,0.68,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.64,2.52,N
22.36644,87.01916,309.57,0.56,0.69,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.45,1.64,N
22.37452,87.28115,318.46,0.58,0.69,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.71,4.75,N
22.37581,87.27573,312.51,0.58,0.69,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.53,4.48,N
22.57136,85.89476,313.73,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.99,2.0,N
22.57236,85.89045,304.64,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.44,2.0,N
22.59312,85.90582,303.73,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.2,0.74,N
22.60925,85.91496,304.08,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.21,1.49,N
22.60979,85.91398,307.78,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.62,1.49,N
22.78535,86.20393,310.54,0.48,0.65,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.45,3.3,N
22.78655,86.20409,309.79,0.48,0.65,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.66,2.94,N
22.78861,86.1951,304.69,0.48,0.65,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.44,2.89,N
22.79935,86.09241,306.39,0.48,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.32,1.66,N
22.79986,86.09218,309.67,0.48,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.3,2.23,N
22.80042,86.08786,308.99,0.48,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.1,1.66,N
22.8009,86.08762,305.55,0.48,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,287.86,1.92,N
22.87393,86.06097,305.22,0.47,0.64,2026-09-14,2042,N21,VIIRS,n,2.0NRT,288.3,1.97,N
23.16279,82.33694,316.75,0.54,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.18,3.1,N
23.16631,82.34323,317.86,0.54,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.19,3.34,N
23.16737,82.33801,308.65,0.54,0.51,2026-09-14,2042,N21,VIIRS,n,2.0NRT,290.14,1.9,N
25.38552,68.58286,297.14,0.45,0.47,2026-09-14,2042,N21,VIIRS,n,2.0NRT,267.46,0.63,N
13.15995,80.28497,306.06,0.62,0.54,2026-09-14,2044,N21,VIIRS,n,2.0NRT,289.4,2.64,N
14.58639,78.5814,306.51,0.45,0.47,2026-09-14,2044,N21,VIIRS,n,2.0NRT,292.67,4.38,N
15.02336,78.01554,315.33,0.41,0.45,2026-09-14,2044,N21,VIIRS,n,2.0NRT,293.96,5.57,N
15.11033,76.80808,305.65,0.52,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,293.76,1.47,N
15.16907,76.38026,308.7,0.49,0.4,2026-09-14,2044,N21,VIIRS,n,2.0NRT,293.94,2.11,N
15.16915,76.66882,306.8,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.76,2.34,N
15.17263,76.69358,311.76,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.46,2.32,N
15.17352,76.37646,306.26,0.49,0.4,2026-09-14,2044,N21,VIIRS,n,2.0NRT,293.43,1.56,N
15.17367,76.6649,305.82,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.22,1.75,N
15.17411,76.69121,311.89,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.5,1.96,N
15.17447,76.66024,306.48,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.6,1.75,N
15.17501,76.67963,316.99,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.99,3.27,N
15.17526,76.65558,326.41,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,296.71,4.55,N
15.17581,76.67496,317.56,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,295.12,2.24,N
15.17615,76.65793,326.75,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,296.03,6.8,N
15.17658,76.67728,327.99,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,296.11,3.29,N
15.17698,76.65329,324.03,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,295.94,4.12,N
15.17899,76.6563,321.44,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.68,4.03,N
15.17954,76.6757,317.96,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,296.11,2.24,N
15.17975,77.10361,306.6,0.54,0.42,2026-09-14,2044,N21,VIIRS,n,2.0NRT,293.37,2.31,N
15.18031,76.67801,311.92,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,295.41,3.29,N
15.18033,76.67103,306.7,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.8,2.24,N
15.18113,76.66634,332.86,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,295.54,7.59,N
15.18113,76.67334,311.7,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,295.37,4.18,N
15.18195,76.66869,330.44,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,295.83,4.18,N
15.18486,76.67406,305.95,0.51,0.41,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.23,1.7,N
15.33118,76.24702,307.03,0.48,0.4,2026-09-14,2044,N21,VIIRS,n,2.0NRT,292.92,0.91,N
15.33683,76.28011,327.79,0.48,0.4,2026-09-14,2044,N21,VIIRS,n,2.0NRT,294.2,3.78,N
18.68213,73.03729,304.99,0.39,0.36,2026-09-14,2044,N21,VIIRS,n,2.0NRT,288.64,1.55,N
18.68268,73.03368,304.16,0.39,0.36,2026-09-14,2044,N21,VIIRS,n,2.0NRT,289.15,0.93,N
18.68324,73.03005,304.38,0.39,0.36,2026-09-14,2044,N21,VIIRS,n,2.0NRT,289.33,0.93,N
18.68542,73.03785,312.26,0.39,0.36,2026-09-14,2044,N21,VIIRS,n,2.0NRT,289.64,1.82,N
18.68654,73.03061,310.92,0.39,0.36,2026-09-14,2044,N21,VIIRS,n,2.0NRT,290.77,1.65,N
18.69202,73.03897,302.64,0.39,0.36,2026-09-14,2044,N21,VIIRS,n,2.0NRT,285.56,0.96,N
22.74278,97.86939,334.51,0.45,0.47,2026-09-15,614,N21,VIIRS,n,2.0NRT,294.84,3.71,D
23.97785,97.77013,329.53,0.44,0.46,2026-09-15,614,N21,VIIRS,l,2.0NRT,304.42,4.99,D
23.97825,95.92934,329.73,0.56,0.52,2026-09-15,614,N21,VIIRS,n,2.0NRT,293.82,2.97,D
24.41496,96.1926,329.19,0.53,0.5,2026-09-15,614,N21,VIIRS,n,2.0NRT,293.67,4.02,D
25.48006,97.37679,339.32,0.43,0.46,2026-09-15,614,N21,VIIRS,n,2.0NRT,294.97,5.2,D
26.89046,93.04157,335.37,0.37,0.58,2026-09-15,614,N21,VIIRS,n,2.0NRT,290.34,1.66,D
8.76811,77.33213,337.9,0.39,0.44,2026-09-15,750,N21,VIIRS,n,2.0NRT,295.6,5.34,D
8.76866,77.33543,336.4,0.39,0.44,2026-09-15,750,N21,VIIRS,n,2.0NRT,296.52,5.34,D
9.85442,76.45007,340.39,0.42,0.45,2026-09-15,752,N21,VIIRS,n,2.0NRT,294.31,7.48,D
10.03031,76.72562,330.77,0.4,0.44,2026-09-15,752,N21,VIIRS,n,2.0NRT,294.34,4.59,D
10.20695,79.01132,337.42,0.45,0.39,2026-09-15,752,N21,VIIRS,l,2.0NRT,303.05,8.73,D
10.86922,79.84652,339.37,0.41,0.37,2026-09-15,752,N21,VIIRS,n,2.0NRT,304.01,5.97,D
11.96841,78.91827,333.33,0.44,0.38,2026-09-15,752,N21,VIIRS,n,2.0NRT,298.98,2.81,D
12.90129,76.29606,341.26,0.39,0.44,2026-09-15,752,N21,VIIRS,n,2.0NRT,304.54,3.45,D
12.90365,76.29477,337.34,0.39,0.44,2026-09-15,752,N21,VIIRS,n,2.0NRT,304.9,3.87,D
13.37898,76.37723,338.08,0.57,0.43,2026-09-15,752,N21,VIIRS,n,2.0NRT,307.48,5.35,D
14.88062,75.68179,331.07,0.39,0.44,2026-09-15,752,N21,VIIRS,l,2.0NRT,304.4,2.17,D
14.99895,77.21571,341.78,0.48,0.4,2026-09-15,752,N21,VIIRS,l,2.0NRT,309.84,14.44,D
15.12052,76.07805,338.0,0.55,0.43,2026-09-15,752,N21,VIIRS,l,2.0NRT,308.11,6.6,D
15.16268,75.6703,331.47,0.39,0.44,2026-09-15,752,N21,VIIRS,l,2.0NRT,304.87,0.75,D
15.17772,76.65731,340.88,0.51,0.41,2026-09-15,752,N21,VIIRS,n,2.0NRT,301.0,5.12,D
15.31842,75.17278,339.36,0.42,0.45,2026-09-15,752,N21,VIIRS,n,2.0NRT,306.77,2.85,D
15.32154,75.17179,341.29,0.42,0.45,2026-09-15,752,N21,VIIRS,n,2.0NRT,306.27,3.18,D
15.44945,75.32252,336.46,0.41,0.45,2026-09-15,752,N21,VIIRS,l,2.0NRT,310.71,6.95,D
15.50071,76.2095,333.46,0.54,0.42,2026-09-15,752,N21,VIIRS,l,2.0NRT,308.26,3.03,D
16.74302,80.72356,332.87,0.38,0.36,2026-09-15,752,N21,VIIRS,n,2.0NRT,298.51,6.76,D
16.85888,80.8147,330.64,0.39,0.36,2026-09-15,752,N21,VIIRS,l,2.0NRT,301.24,2.48,D
16.92706,80.8142,332.19,0.39,0.36,2026-09-15,752,N21,VIIRS,n,2.0NRT,298.31,2.77,D
17.86201,83.3682,330.77,0.46,0.39,2026-09-15,752,N21,VIIRS,n,2.0NRT,296.37,4.32,D
17.86559,83.36766,338.8,0.46,0.39,2026-09-15,752,N21,VIIRS,n,2.0NRT,296.54,4.32,D
17.16786,76.21546,331.18,0.51,0.41,2026-09-15,754,N21,VIIRS,l,2.0NRT,303.95,6.81,D
17.26132,76.81692,339.06,0.47,0.4,2026-09-15,754,N21,VIIRS,l,2.0NRT,305.88,6.43,D
17.61811,75.93732,334.82,0.52,0.41,2026-09-15,754,N21,VIIRS,l,2.0NRT,308.28,4.38,D
17.69175,75.54086,331.87,0.54,0.42,2026-09-15,754,N21,VIIRS,l,2.0NRT,304.62,5.14,D
17.95768,80.79552,330.44,0.39,0.36,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.27,3.23,D
18.31076,75.88063,331.09,0.51,0.41,2026-09-15,754,N21,VIIRS,l,2.0NRT,305.66,2.52,D
18.3189,74.25737,330.96,0.42,0.45,2026-09-15,754,N21,VIIRS,l,2.0NRT,305.46,2.16,D
18.41216,74.76319,330.74,0.39,0.44,2026-09-15,754,N21,VIIRS,n,2.0NRT,300.62,2.17,D
20.79419,85.25394,346.83,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,296.51,10.81,D
20.8236,75.08286,333.13,0.52,0.41,2026-09-15,754,N21,VIIRS,n,2.0NRT,297.94,5.84,D
20.88648,84.9843,342.66,0.41,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.42,5.11,D
20.8901,84.97985,332.61,0.41,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.01,5.11,D
20.96124,85.18665,344.02,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,299.42,15.0,D
20.96182,85.1709,331.81,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.51,6.66,D
20.96321,85.18289,333.36,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.9,7.34,D
20.96368,85.18692,347.57,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,300.2,13.51,D
20.9655,85.16637,333.1,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.27,6.34,D
20.97056,85.1738,351.98,0.42,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,300.11,14.89,D
21.07876,85.03534,332.42,0.41,0.45,2026-09-15,754,N21,VIIRS,n,2.0NRT,300.29,10.59,D
21.19239,81.41476,332.81,0.41,0.37,2026-09-15,754,N21,VIIRS,n,2.0NRT,292.78,2.49,D
21.74434,83.84428,330.55,0.54,0.42,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.0,4.87,D
21.74819,83.84373,339.13,0.54,0.42,2026-09-15,754,N21,VIIRS,n,2.0NRT,300.11,15.49,D
21.75589,83.84266,336.69,0.54,0.42,2026-09-15,754,N21,VIIRS,n,2.0NRT,298.21,12.14,D
